GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
2.5	10.0	-0.0008233879	0.0018040522	0.0017022851	0.0006476085	0.0007586271	0.0009806643	0.0031825331	0.0084374133	0.0178277361	0.0330372837	0.054047553	0.0801739291	0.110167453	0.139707651	0.1729577204	0.2077157924	0.2418170043	0.2750855768	0.3040891849	0.3361643075	0.3473031733	0.3657600148	0.3823572948	0.395438986	0.4065871033	0.4152280507	0.4255897863	0.42608937	0.435886761	0.4405402905	0.4419187714	0.4454066056	0.4510315478	0.4501619021	0.4486261449	0.4511518179	0.4513738551	0.4536589879	0.4541030623	0.4530298825	0.4535479693	0.4480988066	0.4527985938	0.452650569	0.4523637709	0.4519011934	0.4514293644	0.4505042095	0.4490054584	0.4487371635	0.4477379961	0.4484226108	0.4426959016	0.4433897678	0.4436488112	0.4402812471	0.4403737626	0.4434637802	0.4406790637	0.4394948654	0.4383384217	0.4391710612	0.4365898788	0.4356647238	0.4358590064	0.4335368674	0.4341104635	0.4302710704	0.4305948746	0.4291331298	0.4296974743	0.426006106	0.4263854196	0.4262003886	0.4238042372	0.4238134888	0.4212693126	0.4196780461	0.4193079841	0.4176242021	0.4167638079	0.4158664076	0.4151170321	0.411832732	0.4091220279	0.4134054954	0.4103894902	0.4092330465	0.4081783699	0.4072162087	0.4052456286	0.4038393931	0.4032195393	0.4016097696	0.3963826441	0.3991396059	0.3984734943	0.3975020816	0.4007863817	0.3939679896	0.3925895087	0.3902303636	0.3909519845	0.3898232954	0.3881117587	0.3868627995	0.3843833842	0.3833564622	0.3814228883	0.3802756962	0.3789157184	0.3742344343	0.3762420205	0.3752521047	0.3727264317	0.3704783051	0.3692108428	0.3703487834	0.3641409936	0.3658340272	0.3616245721
2.5	10.0	-0.0007678786	0.0016097696	0.0012859654	0.0006198538	0.0007863817	0.0011194375	0.0034323249	0.0090480155	0.0188269035	0.0345915441	0.0562401702	0.0826996022	0.1126376168	0.1418170043	0.1750670737	0.2115459339	0.2447589971	0.2778332871	0.3081691183	0.3407715792	0.3511333148	0.3696456656	0.3829678971	0.3977426219	0.4088352299	0.4184753446	0.4250346933	0.4282542326	0.4366916459	0.4414006846	0.4448885188	0.4469053566	0.448644648	0.4511055602	0.4517069109	0.4522620039	0.4545101304	0.4558238505	0.4547691738	0.4544731242	0.4569340365	0.450041632	0.4563234342	0.4561199001	0.4560551392	0.4558423536	0.4553427699	0.4524192802	0.4485336294	0.4502914238	0.4498473494	0.4509205292	0.4428624295	0.4464150245	0.4443426774	0.4383661763	0.4438430937	0.4421593117	0.4413174207	0.4414099362	0.4423350911	0.438949024	0.4373114997	0.4388565085	0.4378018318	0.4345360348	0.4376630586	0.4337404015	0.4322879082	0.4311869738	0.4318623369	0.4309741882	0.4295494495	0.4278656675	0.4256637987	0.4258950874	0.423212138	0.4211212878	0.4208899991	0.4176797114	0.4187621427	0.4175871959	0.4165325192	0.4131372005	0.4106762883	0.4129891757	0.4126653714	0.4109815894	0.4102322139	0.4093810713	0.4079378296	0.4059765011	0.4044407438	0.4045795171	0.3973540568	0.4016375243	0.4006938662	0.3977796281	0.4034230734	0.3959385697	0.3954759922	0.3940049958	0.3924507355	0.3909889907	0.3895550005	0.3886113424	0.3877694514	0.38471644	0.3826718475	0.3824405588	0.37958183	0.3744009622	0.3777685262	0.3732815247	0.3727541863	0.372781941	0.3705153113	0.3709038764	0.3665556481	0.3694698862	0.3623184383
5.0	10.0	-4.62577481728179E-05	0.0021926173	0.0010916829	0.0008141364	0.0008141364	0.0023128874	0.0080395966	0.0207049681	0.0430289574	0.0760569895	0.1189379221	0.1694606347	0.2266814691	0.2816726802	0.3472569155	0.4091867888	0.4643260246	0.5148024794	0.5604588769	0.620316403	0.6332038116	0.6662595985	0.6905171616	0.7130631881	0.7351466371	0.7497548339	0.7642797669	0.7633916181	0.7864557313	0.7906374318	0.7995374225	0.8063003053	0.8093163105	0.8121380331	0.8151540383	0.8175964474	0.8196780461	0.8179665094	0.8181330373	0.8188916644	0.8191599593	0.8058839856	0.8157183828	0.8157368859	0.8150060135	0.8132667222	0.8136830419	0.815838653	0.8135905264	0.8084651679	0.8074660006	0.8087889722	0.8052826348	0.8040336756	0.8008511426	0.788435563	0.7969654917	0.7961421038	0.7928855583	0.7895364974	0.789379221	0.7858543806	0.7880469979	0.7873161255	0.7845129059	0.7797761125	0.7793782959	0.7778702933	0.7754463873	0.7723748728	0.7709131279	0.7690258118	0.766352114	0.7639744657	0.7599962994	0.7565917291	0.759737256	0.7555092978	0.7531409011	0.7525395504	0.7502359145	0.74650754	0.7437320751	0.7402534925	0.7394578592	0.7360810436	0.7340086965	0.7322138958	0.728328245	0.7270052734	0.7255065223	0.7215746137	0.7205384402	0.7176797114	0.7045147562	0.7127116292	0.7099916736	0.7069109076	0.7177999815	0.7006846147	0.6979184013	0.6968637247	0.6944490702	0.6916828569	0.6888611342	0.6868627995	0.6844666482	0.6806365066	0.6778980479	0.6750855768	0.6730039782	0.661689333	0.6685539828	0.6657322602	0.663844944	0.6601813304	0.6566379869	0.6543621057	0.6416319734	0.6485428809	0.6360347858
5.0	10.0	-0.0009344065	0.0019150708	0.0017300398	0.0010639282	0.0014247386	0.0026459432	0.0081506152	0.01976131	0.0405310389	0.0717827736	0.1128874086	0.1609954667	0.2146914608	0.2677676011	0.3238042372	0.3855953372	0.4401517254	0.4929318161	0.5375335369	0.5908964752	0.6073919882	0.634758072	0.6582385049	0.6798131187	0.701952077	0.7140068461	0.7277824036	0.7327504857	0.7454343603	0.7500878897	0.756573226	0.7637524285	0.7696826718	0.7688962901	0.7707466001	0.7694143769	0.7729114627	0.7769451383	0.7771671755	0.7720973263	0.7740864095	0.7660005551	0.7756406698	0.774465723	0.7748727912	0.7737163475	0.7717457674	0.7719863077	0.7700989916	0.7686650014	0.7681654177	0.7657415117	0.7584605421	0.7594042002	0.7593856971	0.7512998427	0.7536127301	0.7576464058	0.7540845592	0.7508465168	0.7512998427	0.7468313443	0.7478582663	0.747987788	0.7462114904	0.7418077528	0.7426033861	0.7393745952	0.7378665927	0.7352946619	0.735886761	0.7325006939	0.7307428994	0.7293921732	0.7256082894	0.7237024702	0.7213248219	0.7190951984	0.7176704598	0.7151540383	0.7136552873	0.7128133962	0.7102044592	0.7072809696	0.701211953	0.7048570636	0.7011194375	0.6981866963	0.6950781756	0.6939494865	0.6934499029	0.6905726709	0.6892034416	0.68853733	0.6791192525	0.6837080211	0.6807382737	0.6789619761	0.6871033398	0.6745397354	0.6733555371	0.6698862059	0.6665556481	0.666537145	0.6639652142	0.6623831992	0.6587380886	0.656018133	0.6540568045	0.6507725044	0.6499398649	0.6409843649	0.6434915348	0.6406143029	0.6401424739	0.6349245999	0.6322971598	0.6333240818	0.6246461282	0.6275326117	0.6188824128
5.0	10.0	-0.0014062355	0.0009436581	0.0005920992	0.000286798	0.0005088352	0.0019798316	0.0080673513	0.0209270053	0.0430289574	0.0764733093	0.119576279	0.1702655195	0.2262651494	0.2789527246	0.3384031825	0.4033028032	0.4587473402	0.5125543529	0.5573226015	0.6127393838	0.6271810528	0.6556573226	0.6788046998	0.7016005181	0.718632621	0.7333518364	0.7438800999	0.7497918401	0.7644185401	0.7746229994	0.7782496068	0.7793782959	0.7836987695	0.7869923212	0.7889536497	0.7884818207	0.7924507355	0.7929040614	0.7910167453	0.7917198631	0.7924044778	0.7821815154	0.794042002	0.7936996947	0.7904431492	0.7900638357	0.7899250624	0.7869460635	0.7807567768	0.7819872329	0.7795725784	0.7815616616	0.7672587658	0.7741141641	0.7707095939	0.7593764456	0.7654917199	0.767665834	0.7669627163	0.7664446295	0.7657322602	0.7598205199	0.7585715607	0.7591729115	0.7590341382	0.7536589879	0.756286428	0.751253585	0.746692571	0.745563882	0.7445462115	0.7454066056	0.7432880007	0.7402164863	0.7366823943	0.7366916459	0.7314830234	0.7302248127	0.727773152	0.721426589	0.722842076	0.7245813674	0.7160884448	0.7146081969	0.7086501989	0.7172078823	0.7139143307	0.7099824221	0.706429827	0.7067721343	0.7040244241	0.6990655935	0.6981126839	0.6980016653	0.6870848367	0.6928948099	0.6915348321	0.6876769359	0.6962068646	0.6823110371	0.6812933666	0.6786844296	0.6748265334	0.6726154131	0.6715422333	0.6686835045	0.6662595985	0.6632898511	0.6603571098	0.6582940142	0.654436118	0.6453418448	0.6490424646	0.6430012027	0.6410306226	0.6405310389	0.637181978	0.6367379036	0.6291423813	0.6341937274	0.6230178555
10.0	10.0	-0.0010454251	0.0008881488	0.0001480248	0.0001757794	0.0010639282	0.0058377278	0.0205569433	0.0497363308	0.0963178832	0.1599037839	0.2378665927	0.3266907207	0.4141363678	0.5148394856	0.5976316033	0.7095198446	0.7809510593	0.8624294569	0.9245443612	0.9877879545	1.0366176335	1.0743084467	1.1215746137	1.151253585	1.1806365066	1.205957998	1.2272273106	1.232250902	1.2570080488	1.259080396	1.2781108336	1.2843741327	1.2651309094	1.2964289018	1.2998612268	1.3035525951	1.3019983347	1.2998427237	1.3018965677	1.3056249422	1.3019798316	1.2803497086	1.2985937645	1.2900638357	1.2961883616	1.2782126006	1.2704412989	1.2779258026	1.2899435655	1.2852345268	1.2809880655	1.2807012675	1.2704227958	1.245665649	1.2670182256	1.2512443334	1.2555833102	1.2378573411	1.2526135628	1.2314737719	1.2501341475	1.2225737811	1.2350633731	1.2389675271	1.2311684707	1.220131372	1.2270607827	1.2228883338	1.2203534092	1.2017392913	1.2118234804	1.2097141271	1.2020723471	1.1884263114	1.1913035433	1.1917291146	1.1717827736	1.178184846	1.1775927468	1.1608936997	1.1717457674	1.1375427884	1.164770099	1.1454158572	1.1435655472	1.1496530669	1.1469978721	1.1437320751	1.1378480896	1.1319733555	1.1311129614	1.1300397817	1.1234526783	1.1155148487	1.1021556111	1.1103802387	1.1051901193	1.1001665279	1.1092793043	1.091331298	1.0830141549	1.0847626978	1.0790729947	1.0735035618	1.066907207	1.0638819502	1.0590988991	1.0522712554	1.0501156444	1.0438893515	1.0411971505	1.0231936349	1.0321121288	1.0289295957	1.0226847997	1.0113886576	1.0128411509	1.0073179758	0.9928670552	0.996364141	0.9827736146
10.0	10.0	-0.0020168378	0.0002775465	3.70061985382546E-05	9.25154963456326E-06	0.0007308724	0.0051716162	0.0193634934	0.0475714682	0.0927652882	0.156573226	0.2332870756	0.3195855306	0.4139975946	0.5046812841	0.600101767	0.6990008326	0.7806457582	0.8559071144	0.9200758627	1.0000277546	1.021241558	1.0635118882	1.1022018688	1.1343787584	1.1642890184	1.1837542788	1.2077157924	1.2077990563	1.2305023591	1.2400684615	1.2496623184	1.2619483764	1.2717642705	1.2705060598	1.2670829864	1.2694421316	1.2712184291	1.2765010639	1.2718660376	1.2751780923	1.2763900453	1.2636691646	1.2756684245	1.2736608382	1.2717365159	1.2704412989	1.2697474327	1.265797021	1.2609677121	1.2626977519	1.2553427699	1.2586640762	1.2489684522	1.2507447497	1.2482005736	1.2374502729	1.2411508928	1.2370524563	1.2392635766	1.2290591174	1.2283189934	1.2298454991	1.2257100564	1.2250346933	1.2182070497	1.2144139143	1.2134887594	1.2102599685	1.1980941808	1.204847812	1.203719123	1.1968082154	1.1961328523	1.1908132112	1.1882227773	1.1830419095	1.1778610417	1.1757424369	1.1722360995	1.1670552318	1.1650846517	1.1625497271	1.1600518087	1.1561846609	1.146035711	1.1513183458	1.1485521325	1.1441761495	1.1389027662	1.1344712739	1.1327504857	1.1270422796	1.1265889536	1.123480433	1.1120917754	1.118262559	1.1119622537	1.1074382459	1.1193819965	1.1054306596	1.0986122676	1.0935054122	1.0930058285	1.0912387825	1.0849754834	1.0795355722	1.0771394209	1.0737811083	1.0655749838	1.0642890184	1.0614857989	1.0500323804	1.0510130447	1.0466093071	1.0417799981	1.0341197151	1.0329077621	1.0326302156	1.0221204552	1.0251179573	1.0133592377
10.0	10.0	-0.0020168378	-0.0002220372	-0.0003238042	-0.000101767	0.0007031178	0.0058932371	0.0212508095	0.0513461005	0.0982051994	0.163844944	0.2424183551	0.3305763715	0.4249051716	0.5116199463	0.6117032103	0.7084096586	0.7872791193	0.8630400592	0.9265704506	1.013044685	1.0252659821	1.0632065871	1.0988990656	1.1299380146	1.1560458877	1.1797021001	1.195253955	1.1939772412	1.2201776298	1.232991026	1.2373947636	1.2446294754	1.248561384	1.2553520215	1.2563419373	1.2553150153	1.254621149	1.2640669812	1.2600703118	1.2596909982	1.2637616801	1.2395781293	1.2633176057	1.2601443242	1.2571653252	1.2529281155	1.2550929781	1.2495327967	1.2336293829	1.2407438246	1.238495698	1.2372374873	1.2224072532	1.2257655657	1.2234156721	1.2027847164	1.2173929133	1.2104635026	1.2132019613	1.2118789897	1.209778888	1.2048385605	1.1949023962	1.1990563419	1.1946155981	1.1891571838	1.1893977241	1.1821167546	1.1781108336	1.176787862	1.1745767416	1.1770191507	1.1724581367	1.1673882875	1.160579147	1.1626699972	1.1531316496	1.1492089925	1.1472569155	1.1404107688	1.1372189842	1.138125636	1.1303543344	1.1266814691	1.1185308539	1.1267277269	1.1219631788	1.1184753446	1.1121472847	1.1106577852	1.1087149598	1.1003145527	1.0963363863	1.0953094643	1.0786196688	1.0902303636	1.0831806828	1.081265612	1.0987325377	1.0712646868	1.0694976409	1.0643352762	1.0597002498	1.0549079471	1.0543621057	1.0505597188	1.0491627348	1.0418632621	1.0340734573	1.0322879082	1.0266537145	1.0049588306	1.0206494588	1.0106670367	1.0050605977	1.0037006199	0.9993801462	0.9987695439	0.9803497086	0.9921176797	0.9730317328
20.0	10.0	-0.002322139	-0.0009714127	-0.0007956333	-0.0002682949	0.0022296235	0.0160791933	0.0499768711	0.1077157924	0.1905171616	0.2914885743	0.4079748358	0.5322694051	0.6665093903	0.7854473124	0.9101489499	1.0243408271	1.1214728467	1.2091960403	1.2869368119	1.3995559256	1.4236007031	1.4759182163	1.5272643168	1.5663243593	1.6048940698	1.6305486169	1.6607271718	1.6579239523	1.6959200666	1.7067073735	1.7239060043	1.7316680544	1.7423443427	1.7482190767	1.7497918401	1.750513461	1.7524840411	1.7510222962	1.753964289	1.7543621057	1.7500786382	1.7321953927	1.7455268758	1.7442131557	1.7420945508	1.7354704413	1.7349708576	1.7363493385	1.7299657693	1.7272550652	1.7233139051	1.7202793968	1.714358405	1.7093903229	1.7051808678	1.6856323434	1.6944398187	1.691618096	1.6812841151	1.6787399389	1.6783328708	1.6760847442	1.6730317328	1.6650013877	1.6584790452	1.651438616	1.6472106578	1.6467850865	1.6426681469	1.6325469516	1.630280322	1.622453511	1.6190859469	1.6162919789	1.6079008234	1.5982792118	1.6004255713	1.5918401332	1.5860024054	1.5829586456	1.5748265334	1.5663798686	1.5656582478	1.5585160514	1.5465630493	1.5462392451	1.5463595152	1.5378758442	1.5312979924	1.5243963364	1.5197335554	1.5161069479	1.5091312795	1.5018040522	1.4830049033	1.4902858729	1.4821537608	1.4784346378	1.4956517717	1.4643260246	1.459367194	1.4553982792	1.4488481821	1.442501619	1.4365991304	1.4336293829	1.4240447775	1.4194930151	1.4135350171	1.4028402257	1.4010361736	1.3830604126	1.3904246461	1.3846609307	1.3744194653	1.3712831899	1.3656027385	1.3549727079	1.3367194005	1.3397724119	1.3214913498
20.0	10.0	-0.0021278564	-0.0007216209	-0.000740124	-0.0002682949	0.0019243223	0.0154408363	0.0496993246	0.1076602831	0.1911277639	0.2963178832	0.4154408363	0.5437875844	0.6812748635	0.8024054029	0.9332130632	1.0527893422	1.1523637709	1.2481080581	1.3289295957	1.4462392451	1.4650939032	1.5129984272	1.5631510778	1.6058469794	1.641557961	1.6763160329	1.6968914793	1.7016652789	1.7353871774	1.7452585808	1.7687020076	1.7748265334	1.7868627995	1.7910445	1.783791285	1.7883985568	1.7984734943	1.8004533259	1.7934591544	1.7960218337	1.8002590434	1.7720233139	1.799814969	1.795253955	1.7957720418	1.7873438801	1.7879267277	1.7816171709	1.7787306874	1.7737441021	1.7715514849	1.7682671848	1.7588491072	1.7604033676	1.7556665742	1.7321213803	1.7499213618	1.7500971413	1.7385974651	1.7293366639	1.7281247109	1.7282634841	1.7236839671	1.7243130724	1.7167360533	1.710167453	1.7061615321	1.6980201684	1.6899620686	1.6904709039	1.6897030253	1.6842076048	1.6776760107	1.675492645	1.6717642705	1.6624757147	1.6594042002	1.6528448515	1.6513090943	1.6389952817	1.6386622259	1.6323526691	1.6288555833	1.6234341752	1.6201961329	1.6176242021	1.6130816912	1.6059302433	1.5948283838	1.5979739106	1.5876491812	1.5851605144	1.5794615598	1.5744102137	1.5502821723	1.5662781016	1.5613655287	1.5547321676	1.578943473	1.5443426774	1.5397724119	1.5332223147	1.5276991396	1.5272920714	1.5170598575	1.5107040429	1.5071421963	1.4994264039	1.4927467851	1.4901563512	1.4834952355	1.4622444259	1.4709963919	1.4603478583	1.4574336201	1.4496623184	1.4447867518	1.4433990193	1.4176519567	1.4296142104	1.4079470811
20.0	10.0	-0.0020723471	-0.001026922	-0.0007123693	-0.0002127856	0.0024794153	0.0176889629	0.0540012952	0.1138218152	0.1980386715	0.3022296235	0.4226015358	0.5507262466	0.6850772504	0.8077065408	0.9474511981	1.0572023314	1.156471459	1.2475807198	1.3272920714	1.4355259506	1.454436118	1.5092515496	1.5527153298	1.5924137293	1.62740309	1.6552224998	1.6763530391	1.6828198723	1.7128781571	1.7274956055	1.7364233509	1.7419372745	1.747617726	1.7557960958	1.7542603386	1.7559256175	1.7596169858	1.7591266537	1.7569340365	1.760579147	1.7545748913	1.7361920622	1.7557960958	1.7512628365	1.745480618	1.7459616986	1.7400499584	1.7315755389	1.7287445647	1.7226200389	1.7212600611	1.7184198353	1.7239060043	1.7096678694	1.7031270238	1.6828291239	1.6951891942	1.6896752706	1.6855860857	1.6830141549	1.6757239338	1.6689240448	1.6669257101	1.6621981682	1.6551484874	1.6541030623	1.6514293644	1.6431769821	1.6357294847	1.6301600518	1.6263391618	1.619844574	1.6196132852	1.610990841	1.6049033213	1.6020260894	1.5952076973	1.5821260061	1.581922472	1.5741326672	1.5734665556	1.5676565825	1.5575261356	1.5552965122	1.5599685447	1.5452678324	1.5427791655	1.5341289666	1.5293274123	1.5227588121	1.5206217041	1.5133592377	1.5058839856	1.5041354427	1.4843371265	1.4927837913	1.48853733	1.481265612	1.4983717273	1.4708761218	1.4649736331	1.4560921454	1.4540383014	1.4463595152	1.4428994357	1.434489777	1.4301508003	1.4226847997	1.4150892775	1.4103894902	1.4049495791	1.3830881673	1.3906466833	1.3839948191	1.3793320381	1.374752521	1.3681561662	1.3614117865	1.3455731335	1.3501804052	1.3317605699
40.0	10.0	-0.0018503099	-0.002608937	-0.0009344065	0.0002590434	0.0104727542	0.0464705338	0.1158664076	0.2203996669	0.3572948469	0.5126931261	0.6844944028	0.8589416227	1.0343417522	1.1791747618	1.3350171154	1.4686094921	1.5882782866	1.6939309834	1.7907947081	1.9320566195	1.9520769729	2.0229345915	2.0851050051	2.1317975761	2.1809695624	2.2138125636	2.2521232306	2.2463502637	2.2945600888	2.3140623554	2.3321213803	2.3408825978	2.353224165	2.363844944	2.3648071052	2.3737718568	2.3708853733	2.3708113609	2.3675085577	2.371486724	2.3663151078	2.3457951707	2.3581274864	2.3538162642	2.3483948561	2.3514293644	2.3434082709	2.3427884171	2.3393745952	2.3315570358	2.3279489314	2.3223054862	2.3173559071	2.3150245166	2.3051253585	2.2754186326	2.2921916921	2.294227033	2.2803127024	2.2662781016	2.2581274864	2.2641502452	2.2557405865	2.247432695	2.2431029697	2.2328985105	2.2243408271	2.2212508095	2.214913498	2.2105652697	2.1962531224	2.1902303636	2.1810898325	2.1704968082	2.1661300768	2.1546489037	2.1539365344	2.14585068	2.1348505875	2.1288925895	2.1244796003	2.1103987418	2.1086501989	2.0959848275	2.0829216394	2.0844851513	2.0764733093	2.0607179203	2.0581089833	2.0500693866	2.0405772967	2.0317328152	2.0267832362	2.0202053844	1.9952169488	1.9963363863	1.9910907577	1.9840410769	2.0043112221	1.9664631326	1.9562586733	1.9498473494	1.9416042187	1.9371727264	1.9244148395	1.9171431215	1.9012859654	1.8957350356	1.887695439	1.8716162457	1.8705893237	1.8438708484	1.85414932	1.8432509945	1.8342584883	1.8235729485	1.8160329355	1.8023498936	1.7767971135	1.7828198723	1.7533259321
40.0	10.0	-0.0039041539	-0.0033028032	-0.0015727634	-0.0004625775	0.0084744195	0.0400869646	0.1013784809	0.1951429364	0.3148857434	0.4547691738	0.6062540476	0.7630215561	0.9183828291	1.0477009899	1.1760384864	1.2981681932	1.404292719	1.500925155	1.5861041724	1.7012212046	1.730012027	1.7906559349	1.8416412249	1.8928855583	1.9342307336	1.967379036	1.9939772412	2.0003053011	2.0344157646	2.0480340457	2.061874364	2.0691090758	2.0958553058	2.0944583218	2.0818762143	2.09683597	2.089009159	2.0937644555	2.0806365066	2.0877509483	2.0929873254	2.0704412989	2.0840780831	2.0782958646	2.0710981589	2.0643075215	2.0574521232	2.059080396	2.0468683504	2.0466000555	2.0349708576	2.028244981	2.0074752521	2.014996762	2.0114811731	1.9882412804	1.9940234989	1.9935054122	1.9805902489	1.963558146	1.9606531594	1.9575723934	1.9503839393	1.9436580627	1.9362753261	1.9229068369	1.9199555926	1.9023498936	1.8970950134	1.8944398187	1.8871495976	1.8795170691	1.8656304931	1.860949209	1.8493385142	1.8419927838	1.8339531872	1.8238967527	1.8188361551	1.8051623647	1.7988065501	1.7905541678	1.7853918031	1.7723656212	1.7539180313	1.7562309187	1.7480803035	1.7374040152	1.7247756499	1.7185401055	1.7095753539	1.700370062	1.6934499029	1.6839023036	1.6643260246	1.6668054399	1.6531501527	1.6443796836	1.6571838283	1.6270237765	1.6197058007	1.6067721343	1.5918956425	1.5880469979	1.5798963826	1.5697936904	1.5547691738	1.5428624295	1.5339901934	1.525349246	1.5175779443	1.4953834767	1.4907854566	1.4771116662	1.4695346471	1.4518271811	1.445952447	1.4396798964	1.4200111019	1.4166250347	1.3964289018
40.0	10.0	-0.0036543621	-0.0035248404	-0.0017392913	-0.0004625775	0.0102784716	0.0459987048	0.1133962439	0.2120455176	0.336811916	0.481080581	0.635784994	0.7958275511	0.9494957905	1.0732907762	1.2024886669	1.3303358313	1.4323526691	1.5328430012	1.6173281525	1.7412434083	1.7569062818	1.8135257656	1.865510223	1.9098158942	1.9517716718	1.9866407623	2.0048848182	2.0179850125	2.0451568138	2.0718752891	2.0772226848	2.0857341105	2.095994079	2.0985105005	2.1039966694	2.1053844019	2.1053011379	2.105504672	2.0997594597	2.0996854473	2.1049218244	2.0716347488	2.0959293182	2.0895087427	2.0809510593	2.0792950319	2.0697751873	2.0550282172	2.0412341567	2.0378018318	2.0318900916	2.0281062078	2.0009529096	2.0094458322	2.0003238042	1.9688407808	1.9836155056	1.9732445185	1.9708206125	1.9611157369	1.9512998427	1.9413359238	1.9276528819	1.9288093256	1.9210380239	1.9028679804	1.9038578962	1.8838375428	1.8798593764	1.8667129244	1.8573966139	1.8553705246	1.8430104543	1.832805995	1.8217503932	1.8156813766	1.7998427237	1.7895920067	1.78405958	1.7710241465	1.7596447405	1.7527245814	1.7349338514	1.7293459154	1.7041261911	1.7193172356	1.7016467758	1.6879452308	1.6805624942	1.6747710241	1.6606716625	1.6517161625	1.6350263669	1.6307243963	1.6038763993	1.6068276436	1.5997779628	1.5830141549	1.5963456379	1.5595799796	1.553677491	1.5402164863	1.5262281432	1.5178277361	1.5037653807	1.4946618559	1.4835507447	1.4649828846	1.4578314368	1.4446109723	1.4272365621	1.4037931354	1.4023036359	1.3851327597	1.3725599038	1.3577666759	1.34967157	1.3438430937	1.320316403	1.3158201499	1.2901841058
0.0	20.0	0.001952077	0.001498751	0.000841891	0.0010639282	0.0010916829	0.0016467758	0.0014339902	0.0022758812	0.0032287908	0.0035063373	0.003534092	0.0035433435	0.0037006199	0.0033768156	0.0037376261	0.003080766	0.0037653807	0.0038671477	0.0040614303	0.0046072717	0.0047830512	0.0051438616	0.0055601813	0.0055694329	0.0056434453	0.0056804515	0.0058839856	0.0053566472	0.0056341937	0.0054861689	0.0053936534	0.0054399112	0.0051531131	0.0051438616	0.0055231751	0.0050235915	0.00513461	0.0052271255	0.0048385605	0.0047367934	0.0046442779	0.0044684985	0.0045332593	0.0046905357	0.0044870016	0.0044962531	0.0047182903	0.0048755667	0.0044314923	0.0042742159	0.0040799334	0.0047367934	0.0041169396	0.0040614303	0.0040151725	0.0038393931	0.0037931354	0.0040244241	0.0041539458	0.0039966694	0.0040891849	0.0043944861	0.004005921	0.004107688	0.0042187066	0.0043112221	0.0042187066	0.0040429272	0.0048108058	0.0047367934	0.0040244241	0.0044684985	0.0039596632	0.0042187066	0.0048200574	0.0049958368	0.0038949024	0.0038301415	0.0040984365	0.0039689148	0.0042464613	0.0042649644	0.00382089	0.0037283745	0.0038486446	0.0039134055	0.0043944861	0.0040429272	0.0039041539	0.0037746323	0.0038856508	0.0040891849	0.0038023869	0.0039966694	0.0037376261	0.0041631973	0.0039134055	0.0039689148	0.0042279582	0.0039874179	0.0039134055	0.0040799334	0.0040799334	0.0041724489	0.0039319086	0.0039874179	0.0039504117	0.0039781663	0.0039319086	0.003922657	0.0038949024	0.0036543621	0.0039134055	0.0040614303	0.003922657	0.0037838838	0.0039319086	0.0038763993	0.0037746323	0.0040799334	0.0038671477
0.0	20.0	0.0016745305	0.0011656953	0.0007863817	0.0011471922	0.0010361736	0.0012859654	0.001211953	0.0018873161	0.003450828	0.0037006199	0.0036728652	0.00382089	0.0038393931	0.0037376261	0.0036266075	0.0038023869	0.0041261911	0.0042279582	0.0044222407	0.0051623647	0.0052548802	0.0055324267	0.0056434453	0.0059024887	0.0058377278	0.005957998	0.0059672495	0.0055231751	0.005689703	0.0057914701	0.0058377278	0.0054954205	0.0054306596	0.0051438616	0.0053288926	0.0053011379	0.0053011379	0.0049218244	0.0048663151	0.0049033213	0.004561014	0.0043297252	0.0046720326	0.0045517624	0.0044037376	0.0043297252	0.0043297252	0.0042094551	0.0044592469	0.0042464613	0.004107688	0.0041817004	0.0043112221	0.0041169396	0.0043482283	0.0040336756	0.0043204737	0.0043574799	0.0041539458	0.0042742159	0.0043112221	0.0043112221	0.0042279582	0.0042742159	0.0042464613	0.0042834675	0.0044129892	0.0042094551	0.0043112221	0.0044037376	0.004190952	0.0042464613	0.0042372097	0.0039689148	0.0040706818	0.0041631973	0.0040891849	0.0042742159	0.0041539458	0.0042742159	0.004190952	0.0042094551	0.0041261911	0.0040614303	0.0040151725	0.0042464613	0.0043112221	0.0041539458	0.0041539458	0.0041354427	0.0042464613	0.0044499954	0.0042464613	0.0044407438	0.0042649644	0.0043574799	0.0043297252	0.0043297252	0.0045887686	0.0045147562	0.0044684985	0.0044962531	0.0046072717	0.0044222407	0.0045702655	0.0045147562	0.0046442779	0.004561014	0.004375983	0.0045887686	0.004561014	0.0041539458	0.0045240078	0.0046442779	0.0046165233	0.0046442779	0.0046812841	0.0046535295	0.0043574799	0.0046905357	0.0045055047
